"MuiTypography-root href","MuiBox-root src","MuiTypography-root","MuiTypography-root 2","MuiStack-root","MuiStack-root 2","MuiStack-root 3","MuiBox-root"
"https://emploitic.com/entreprises/ooredoo/offres-d-emploi/informatique-telecom-internet/manager-street-marketing-fd883d87390498350f071874","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:eace6846-f918-4b55-9cd6-5b20a841389b:logo:693fd0f9f76111222947f856","Manager Street Marketing","Ooredoo","Alger, Algérie","Hier","Responsable d'Équipe (6 À 10 Ans)","<p><strong><em><u>Descriptif Du poste&nbsp;:</u></em></strong></p><p>&nbsp;</p><p>Le Manager Street Marketing est responsable de la conception, du pilotage et de l’optimisation des activations terrain, de la gestion stratégique de la production PLV ainsi que ainsi que La geston des rewarding.</p><p>"
"https://emploitic.com/entreprises/master-look/offres-d-emploi/distribution-commerce/chargee-de-site-e-commerce-ea5927aebad8fbac3699e802","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:c0024a8b-175d-4d83-b317-e51166cd9909:logo:69dbb060f761112229ea85be","Chargé(e) du Marketing Digital ( Site E-commerce)","MASTERLOOK","Daïra Dar El Beïda, Alger, Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<p> Chargé(e) de Site E-commerce</p><p>Rattachement hiérarchique : Responsable E-commerce / Direction Marketing</p><p>Département : E-commerce &amp; Marketing</p><p>Mission Principale</p><p>Assurer l’administration, la gestion opérationnelle et l’optimisation du site e-commerce (Shopify obligatoire)"
"https://emploitic.com/entreprises/mama-sarl-sopi/offres-d-emploi/industries/event-social-media-marketer-e20150f66e309eafbda28f92","https://emploitic.com/images/sectors/industries.jpg","Event / Social Media marketer","MAMA SARL SOPI","Guerrouaou, Daïra Boufarik, Blida, Algérie","Hier","Débutant / Junior (1 À 2 Ans)","<h2>Coordinateur(trice) Marketing &amp; Événementiel</h2><p>Dans le cadre du développement de nos activités Chez Sarl SOPI , nous recherchons <strong>un profil polyvalent</strong> pour rejoindre notre équipe et intervenir sur des missions <strong>marketing et événementielles</strong>.</p><p>La perso"
"https://emploitic.com/entreprises/sirine-industrie/offres-d-emploi/industries/responsable-marketing-48e6584d665b248e351c40a5","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:26c44acb-4008-4224-bdb5-b633a6edfdb7:logo:67f64a12c755c5e97244eb71","Responsable Marketing","Sirine industrie","Chebli, Daïra Bouinan, Blida, Algérie","Hier","Manager / Responsable Département (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Responsable Marketing expérimenté pour rejoindre notre équipe dynamique à Chebli, Daïra Bouinan, Blida. Le candidat idéal possède entre 6 et plus de 10 ans d’expérience dans les domaines. Ce poste, vous permettra de piloter les stratégies marketing de notr"
"https://emploitic.com/entreprises/simo-deco-production/offres-d-emploi/industries/charge-marketing-a16a99ae8982ff7b7fe863ae","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:e997015e-3561-4049-a20d-5d8b44cd2db9:logo:6845bc81e26f70a8d8596270","Chargé Marketing","SIMO DECO PRODUCTION","Tipaza, Algérie","Hier","Jeune Diplômé (1 À 2 Ans)","<p><strong>Lieu de travail :</strong><br>&nbsp; Sidi Rached – Wilaya de Tipaza<br><strong>Missions :</strong><br>-Gérer et animer les réseaux sociaux et la plateforme web de l’entreprise<br>&nbsp;(création de contenu, modération, interaction avec la communauté).<br>-Participer à l’organisation et à"
"https://emploitic.com/entreprises/sarl-labonedjma/offres-d-emploi/industries/community-manager-95f3866cf5a0338051580e5d","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:3f39003e-55fe-44b1-a140-656bb4a5ff6d:logo:68ed3a74e26f70a8d89aad1d","Community Manager","SARL LABONEDJMA","Douera, Daïra Draria, Alger, Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p><strong>LaboNedjma</strong>, entreprise algérienne de référence dans l’industrie des cosmétiques, se distingue sur le marché grâce à sa marque phare <strong>Flux Care</strong> , reconnue pour ses soins capillaires, ses produits d’hygiène corporelle, ses parfums et ses gammes"
"https://emploitic.com/entreprises/mdh-technology/offres-d-emploi/fonction-publique-administration/agent-de-voyage-69fb42f7bc46fc83c68f97e6","https://emploitic.com/images/sectors/services.jpg","Agent De Voyage","MDH Technology","Algérie","Hier","Cadre Dirigeant (Plus de 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Agent de Voyage dynamique et expérimenté pour rejoindre notre équipe basée à Dély Brahim, Alger. Le candidat idéal possède une expérience confirmée dans le secteur du tourisme et maîtrise parfaitement les outils de gestion et de réservation, avec un excell"
"https://emploitic.com/entreprises/mdh-technology/offres-d-emploi/fonction-publique-administration/chauffeur-polyvalent-84b52908452fcad3139fc54d","https://emploitic.com/images/sectors/services.jpg","Chauffeur Polyvalent","MDH Technology","Algérie","Hier","Stagiaire / Etudiant (Sans Expérience)","<h3>Description:</h3><p>Nous recherchons un Chauffeur Polyvalent dynamique et rigoureux pour rejoindre notre équipe à Alger, Algérie. Le candidat idéal doit être autonome, ponctuel et capable de gérer diverses missions liées au transport et à la logistique au sein de notre structure. Ce poste en CDI"
"https://emploitic.com/entreprises/sarl-labonedjma/offres-d-emploi/industries/directeur-artistique-b38de0650ed58594dbb6a859","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:3f39003e-55fe-44b1-a140-656bb4a5ff6d:logo:68ed3a74e26f70a8d89aad1d","Directeur Artistique","SARL LABONEDJMA","Douera, Daïra Draria, Alger, Algérie","Hier","Confirmé / Expérimenté (6 À 10 Ans)","<h3>Description:</h3><h3>Description:</h3><p><strong>LaboNedjma</strong>, entreprise algérienne de référence dans l’industrie des cosmétiques, se distingue sur le marché grâce à sa marque phare <strong>Flux Care</strong> , reconnue pour ses soins capillaires, ses produits d’hygiène corporelle, ses p"
"https://emploitic.com/entreprises/djulnar-institute-for-aviation-training/offres-d-emploi/services/assisstante-commercial-3394e9b293e71f9791f817b8","https://emploitic.com/images/sectors/services.jpg","Assisstant(e) Commercial","Djulnar Institute For Aviation Training","Staoueli, Daïra Zéralda, Alger, Algérie (Hybride)","Hier","Jeune Diplômé (Moins D’un An)","<p dir=""auto""></p><p dir=""auto"">نبحث عن سكرتير(ة) للعمل في معهد</p><p dir=""auto"">📍 المكان: عين البنيان / اسطاوالي / زرالدة (الأولوية للقاطنات بالقرب)</p><p dir=""auto"">🔹 الشروط:</p><p dir=""auto"">إتقان اللغة الفرنسية 🇫🇷 (إجباري)</p><p dir=""auto"">مستوى جيد في اللغة الإنجليزية 🇬🇧</p><p dir=""auto"">"
"https://emploitic.com/entreprises/markadia/offres-d-emploi/distribution-commerce/chef-de-projet-marketing-digital-hf-b5dabf40d2984bb9801c1ce7","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:ee8bde67-feba-4d6a-b991-26ce5a1c81de:logo:693ac417f761112229466e3c","CHEF DE PROJET MARKETING DIGITAL (H/F)","Markadia","Hydra, Daïra Bir Mourad Rais, Alger, Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>Markadia</strong> est une marketplace e-commerce en pleine expansion en Algérie, offrant une large gamme de produits allant de l'électroménager à la mode et au soin de la peau. Nous nous distinguons par une logistique d'excellence, une approche client innovante (outil ""Shipping Products"")"
"https://emploitic.com/entreprises/sarl-moliagro/offres-d-emploi/services/chauffeur-vendeur-325d376f487fef072d7f44b8","https://emploitic.com/images/logos/arn:eu-west-1:oss::756e88f71064a94fbe410dc4:logo:682debec436f7e12d26c0df6","Chauffeur Vendeur","SARL MOLIAGRO","Rouiba, Daïra Rouiba, Alger, Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>OFFRE D’EMPLOI – CHAUFFEUR VENDEUR QUALIFIÉ</strong></p><p><strong>Entreprise :</strong> SARL MOLIAGRO<br><strong>Poste :</strong> Chauffeur Vendeur</p><p>Dans le cadre du renforcement de notre équipe, nous recherchons un <strong>chauffeur vendeur qualifié</strong> pour assurer la distrib"
"https://emploitic.com/entreprises/rhinoceros-meubles/offres-d-emploi/industries/architecte-designer-99886f24f6d51a104f7f9348","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:18bca838-8b96-45d4-bd60-e992c4a2cb76:logo:69db577df761112229ea4d08","Architecte Designer","Rhinoceros'Meubles","Oran, Algérie","Hier","Confirmé / Expérimenté (1 À 2 Ans)","<p>📣Rhinoceros Meubles Recrute📣</p><p></p><p>Technico-commerciaux avec expérience.</p><p>🚩Nombre de postes : 03.</p><p>🚩Profil recherché</p><p>▪️Une très bonne maîtrise de Sketchup et Autocad.</p><p>▪️Fibre commerciale .</p><p>▪️Bonne maîtrise des règles de base du design intérieur , Ponctuel, D"
"https://emploitic.com/entreprises/cepro/offres-d-emploi/industries/chef-de-produit-marketing-e953451a299ade600df3613b","https://emploitic.com/images/logos/arn:eu-west-1:oss::36b37c81b4f6df3f632dcc62:logo:67d7e532c3ce6dcc1437ff56","Chef de produit Marketing","CEPRO","Tessala El Merdja, Daïra Birtouta, Alger, Algérie","Hier","Débutant / Junior (1 À 2 Ans)","<p><b><u>A propos de nous :</u></b></p><p>SPA CEPRO - Cellulose Processing est une entreprise appartenant a un groupe international spécialisée dans la production et la commercialisation d'articles d'hygiène.</p><p>Notre siège social est situé à Alger, et l’usine de production est sise à la zone d’a"
"https://emploitic.com/entreprises/galactical-pharm/offres-d-emploi/distribution-commerce/responsable-marketing-et-communication-bbeb5ed00296ccf4d80f7082","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:88ab8f66-5e62-47de-8cb5-e0f9297adca3:logo:69cc0385f761112229e327ea","Responsable Marketing Et Communication","Galactical Pharm","Oran, Algérie","Hier","Responsable d'Équipe (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Responsable Marketing Digital et Communication dynamique et expérimenté pour rejoindre notre équipe à Oran, Algérie dans le secteur des complements alimentaires. Le candidat idéal possède entre 3 et plus de 10 ans d'expérience dans les domaines du marketin"
"https://emploitic.com/entreprises/sarl-abou-samara-brothers-import-export/offres-d-emploi/distribution-commerce/responsable-marketing-communication-digital-fdb13bf399bbfd5b1aed7eb9","https://emploitic.com/images/sectors/commerce.jpg","Responsable Marketing, Communication & Digital","sarl  abou samara brother's import export","Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>À propos de nous</strong></p><p>Afin d’accélérer notre développement, nous recrutons un(e) <strong>Responsable Marketing, Communication &amp; Digital</strong> capable de porter notre image de marque, d’optimiser notre présence digitale et de piloter notre stratégie de communication global"
"https://emploitic.com/entreprises/mavency-digital/offres-d-emploi/services/createurtrice-de-contenu-createur-de-contenu-235a64419203fb68053ecaa3","https://emploitic.com/images/sectors/services.jpg","Créateur(trice) De Contenu / Créateur de Contenu","Mavency Digital","Alger, Algérie (Hybride)","Hier","Jeune Diplômé (1 À 2 Ans)","<p dir=""auto"">Notre agence de communication et de production digitale accompagne des clients exigeants dans le développement de leur image de marque. Dans le cadre de la croissance de notre pôle production, nous recrutons deux (02) <strong>Vidéastes / Créateurs de Contenu Mobile</strong> pour des co"
"https://emploitic.com/entreprises/sarl-khaled-industrie/offres-d-emploi/industries/assistante-marketing-et-commerciale-2c88c417ffe0cba73c0fdc96","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:09afcd2f-09eb-472c-a2e9-d5bcbeaddb7b:logo:6995d81ff76111222985dcc2","Assistant(e) Marketing et Commercial(e)","SARL KHALED INDUSTRIE","Daïra El Hammadia, Bordj Bou Arreridj, Algérie","Hier","Débutant / Junior (3 À 5 Ans)","<h3 dir=""auto"">Description:</h3><p dir=""auto"">Nous recherchons trois Assistant(e)s Marketing et Commercial(e)s dynamiques et motivé(e)s pour rejoindre notre équipe à Daïra El Hammadia, Bordj Bou Arreridj. Le poste s'adresse à des profils débutants à confirmés, disposant de 3 à 5 ans d'expérience dan"
"https://emploitic.com/entreprises/bergerat-monnoyeur-algerie/offres-d-emploi/distribution-commerce/chef-de-produit-marketing-0b9d3122886b1a33f21fa943","https://emploitic.com/images/logos/arn:eu-west-1:oss::c3da87186f6406c631f6c28d:logo:66298297b5d95b7345365da1","Chef De Produit Marketing","Bergerat Monnoyeur Algérie","Oued Smar, Daïra El Harrach, Alger, Algérie","Hier","Confirmé / Expérimenté (3 À 5 Ans)","<p>Dans le cadre du renforcement de son capital humain pour soutenir sa croissance continue,&nbsp;<strong>BERGERAT MONNOYEUR Algérie</strong>&nbsp;est à la recherche d'un <strong>Chef De Produit Marketing</strong>&nbsp;pour rejoindre notre équipe dynamique.</p><p><strong>Missions Principales :</stro"
"https://emploitic.com/entreprises/sarl-labonedjma/offres-d-emploi/industries/graphic-designer-5e6badb4fb5357fdbec50c0b","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:3f39003e-55fe-44b1-a140-656bb4a5ff6d:logo:68ed3a74e26f70a8d89aad1d","Graphic Designer","SARL LABONEDJMA","Douera, Daïra Draria, Alger, Algérie","10 April","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p><strong>LaboNedjma</strong>, entreprise algérienne de référence dans l’industrie des cosmétiques, se distingue sur le marché grâce à sa marque phare <strong>Flux Care</strong> , reconnue pour ses soins capillaires, ses produits d’hygiène corporelle, ses parfums et ses gammes"
"https://emploitic.com/entreprises/tapidor/offres-d-emploi/industries/photographe-videographe-90273e915e21df4ffe3294c3","https://emploitic.com/images/logos/arn:eu-west-1:oss::3fa5aa10ad435ee52ff6e98a:logo:662982e5b5d95b7345365dd5","PHOTOGRAPHE / VIDEOGRAPHE","TapidOr","Oran, Algérie","09 April","Confirmé / Expérimenté (3 À 5 Ans)","<p><b>Compétences techniques :</b><br /></p><ul><li>Maitrise de la      photographie et de la vidéo.</li>  <li>Maitrise des logiciels      de retouche et de montage ( Photoshop, adobe première, adobe after      affect….. etc).</li>  <li>Bonne gestion du son,      cadrage, composition et éclairage.</"
"https://emploitic.com/entreprises/aerocar/offres-d-emploi/services/commerciale-ed501b6794c0449689f50e86","https://emploitic.com/images/sectors/services.jpg","Commercial(e)","aerocar","Dar El Beïda, Daïra Dar El Beïda, Alger, Algérie","09 April","Débutant / Junior (Sans Expérience)","<h3>Description :</h3><p>Offre d’emploi : commercial(e) </p><p>Lieu de travail : aéroport international d’Alger – Houari Boumediene</p><p>Secteur : location de voitures</p><p>Dans le cadre du renforcement de notre équipe, nous recherchons une commerciale sérieuse et dynamique pour notre agence de lo"
"https://emploitic.com/entreprises/sarl-fairway-418/offres-d-emploi/industries/commercial-senior-b2b-55a391a052e27f283c578271","https://emploitic.com/images/sectors/industries.jpg","Commercial Senior B2B","sarl fairway","Alger, Algérie","09 April","Débutant / Junior (3 À 5 Ans)","<p><br> Mission</p><p>Développer le chiffre d’affaires de FAIRWAY auprès d’une clientèle professionnelle (entreprises, hôtels, promoteurs, architectes) en identifiant de nouvelles opportunités et en concluant des ventes à forte valeur.</p><p>Responsabilités</p><p>- Prospecter activement de nouveaux"
"https://emploitic.com/entreprises/eurl-capital-travel-agency/offres-d-emploi/services/social-media-manager-ee77992a5198d11a2b8f1e73","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:e212d232-bb12-434d-a868-94c4a6ef75f6:logo:6672b9ad77ea4ea8be2ba512","Social Media Manager","EURL CAPITAL TRAVEL AGENCY","Cheraga, Daïra Cheraga, Alger, Algérie","09 April","Jeune Diplômé (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Social Media Manager dynamique et créatif pour rejoindre notre équipe marketing à Cheraga, Alger. Ce poste est idéal pour un jeune diplômé ou un candidat débutant/junior ayant entre 1 et 5 ans d'expérience, souhaitant développer ses compétences en communic"
"https://emploitic.com/entreprises/afc-industry/offres-d-emploi/industries/graphiste-designer-de2c5138584392d5195ae0b0","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:02b941fd-f7cd-4bd5-af4a-edefbbe45c18:logo:68fea164f76111222917226a","Graphiste Designer","AFC Industry","Kouba, Daïra Hussein Dey, Alger, Algérie","09 April","Jeune Diplômé (1 À 2 Ans)","<p><strong>Infographe ( Designer)&nbsp;</strong></p><p><strong><u>Missions:</u></strong></p><ul><li><p>Concevoir des<strong> présentations professionnelles</strong>, <strong>visuels salons, brochure, cartes de visites, stands etc.</strong></p></li><li><p>Communiquer avec les différentes filiales du"
"https://emploitic.com/entreprises/etalent-solutions-2/offres-d-emploi/services/directeurtrice-digital-d08d6d519c14c827875378e8","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:81ebd8c1-8ac0-4777-85fa-fa6c0a0ad692:logo:6858286fe26f70a8d85fb030","DIRECTEUR(TRICE) DIGITAL","eTalent. Solutions","Alger, Algérie","09 April","Responsable d'Équipe (6 À 10 Ans)","<p>eTalent solutions recrute pour le compte de son client un(e) :</p><p></p><p><strong><u>DIRECTEUR(TRICE) DIGITAL</u></strong></p><p></p><p>Le/la Directeur(trice) Digital est responsable de la performance globale du pôle digital de l’agence, en assurant à la fois la stratégie, l’exécution opération"
"https://emploitic.com/offres-d-emploi/btp-construction-immobilier/graphiste-createur-de-contenu-visuel-2a1efc6fc144113baa03791d","https://emploitic.com/images/sectors/immobilier.jpg","Graphiste / Créateur de contenu visuel","Entreprise anonyme","Ouled Fayet, Daïra Cheraga, Alger, Algérie (Hybride)","09 April","Confirmé / Expérimenté (1 À 2 Ans)","<p dir=""auto"">Description</p><p dir=""auto"">Nous recherchons un(e) graphiste créatif(ve) pour accompagner notre promotion immobilière.</p><p dir=""auto""></p><p dir=""auto"">-Missions :</p><p dir=""auto"">Création de visuels professionnels (réseaux sociaux, affiches, supports marketing)</p><p dir=""auto"">Co"
"https://emploitic.com/offres-d-emploi/distribution-commerce/chef-de-departement-marketing-85a3f46286a438fe656ee5a5","https://emploitic.com/images/sectors/commerce.jpg","Chef de département marketing","Importante entreprise","Boufarik, Daïra Boufarik, Blida, Algérie","09 April","Confirmé / Expérimenté (3 À 5 Ans)","<span id=""docs-internal-guid-5cd19241-7fff-38a4-d15f-9760752b30a7"">  <p dir=""ltr"" style="""">Activités :</p><ul style=""""><li dir=""ltr"" aria-level=""1""><p dir=""ltr"" role=""presentation"">Piloter le processus Marketing</p></li><li dir=""ltr"" aria-level=""1""><p dir=""ltr"" role=""presentation"">Gérer le budget Ma"
"https://emploitic.com/offres-d-emploi/services/cheffe-de-projet-junior-btl-b55ef2f55d605f416f817a8a","https://emploitic.com/images/sectors/services.jpg","Chef(fe) De Projet Junior (BTL)","Entreprise anonyme","Hydra, Daïra Bir Mourad Rais, Alger, Algérie","09 April","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>OFFRE D’EMPLOI – CHEF DE PROJET BTL (Below The Line)</strong></p><p>Dans le cadre de son développement, notre agence de communication 360°, recrute un(e) <strong>Chef(fe) de Projet BTL (Below The Line)</strong>.</p><h3><strong>Mission principale</strong></h3><p>Piloter, coordonner et exéc"
"https://emploitic.com/entreprises/xena-crm/offres-d-emploi/services/sales-marketing-assistant-1ad1402cff7cbd0973cf58d5","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:905cc6c4-e270-4e00-8271-3a6deeac5d26:logo:69d771c6f761112229e9612a","Sales Marketing Assistant","XENA CRM","Birkhadem, Daïra Bir Mourad Rais, Alger, Algérie","09 April","Débutant / Junior (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons un(e) Sales Marketing Assistant dynamique et motivé(e) pour rejoindre notre équipe à Birkhadem, Daïra Bir Mourad Rais, Alger. Ce poste en CDD ou mission est idéal pour un profil débutant ou junior, titulaire d’une Licence (LMD) ou Bac +3, avec une première ex"
"https://emploitic.com/entreprises/sarl-isr-service/offres-d-emploi/services/presentateurtrice-de-contenu-video-produit-ec8b0e1f19742b684ae8dedd","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:a8b02b29-a05f-4d52-9381-1a6be85f2fac:logo:693ab69df761112229466bac","ambassadeur(drice) de marque","SARL ISR SERVICE","Cheraga, Daïra Cheraga, Alger, Algérie","08 April","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons deux ambassadeurs(drices) de marque dynamiques et expérimentés pour rejoindre notre équipe à Cheraga, Alger. Le candidat idéal possède entre 3 et 5 ans d'expérience dans les domaines de la vente, du marketing et de la communication, avec un profil confirmé et"
"https://emploitic.com/entreprises/sarl-oasis-el-ikhoua-mouas/offres-d-emploi/industries/directeur-commercial-et-marketing-269511647880106e6918266e","https://emploitic.com/images/logos/arn:eu-west-1:oss::02c3876e058aa650f8ce5b29:logo:6668c27bdd38d476ae515b56","Directeur Commercial et Marketing","IKM","Chaabet El Ameur, Daïra Isser, Boumerdès, Algérie","08 April","Confirmé / Expérimenté (6 À 10 Ans)","<p>                     <br></p>        <p><b>Les taches du   poste</b></p>   <p>-             Développer un   portefeuille de prospects (en direct ou par l'intermédiaire d'un tiers)  </p>   <p>-            Suivre son portefeuille clients et organiser son   action commerciale  </p>   <p>-"
"https://emploitic.com/entreprises/pnb-sponsoring/offres-d-emploi/informatique-telecom-internet/commercial-de-vente-0d3c7e9e5725a7acb8dc7c5b","https://emploitic.com/images/sectors/informatique.jpg","Commercial De Vente","Pnb sponsoring","Dély Brahim, Daïra Cheraga, Alger, Algérie","08 April","Débutant / Junior (Moins D’un An)","<p>Commercial – Marketing Digital</p><p><strong>Entreprise :</strong> Post &amp; Boost</p><p><strong>Lieu :</strong> Dely Ibrahim, Alger</p><p><strong>Type :</strong> Temps plein (En présentiel / Pas de télétravail)</p><h3>À propos du poste</h3><p>Passionné par le monde du digital ? Vous avez le sen"
"https://emploitic.com/entreprises/arrival-gallery/offres-d-emploi/services/marketing-agent-7582bc636023f6dae4d07f4d","https://emploitic.com/images/sectors/services.jpg","Marketing Agent","Arrival Gallery","Télétravail","08 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>Arrival Gallery, an international platform curating contemporary art exhibitions across the <strong>UK, Europe, Asia, and the USA</strong>, is currently looking for a <strong>Marketing Agent</strong> to join our team.</p><p>We are seeking a <strong>creative, organized, and proactive individual</s"
"https://emploitic.com/entreprises/laboratoire-salem/offres-d-emploi/industries/chef-de-produit-marketing-d4d25190feb648b909984efb","https://emploitic.com/images/logos/arn:eu-west-1:oss::8738ec1d6c62e9ecae401876:logo:662992beb5d95b734536673d","Chef de Produit Marketing","SARL LABORATOIRES SALEM","Alger, Algérie","08 April","Confirmé / Expérimenté (3 À 5 Ans)","<h2><strong>Mission principale :</strong></h2><p>Le Chef de Produit Marketing est responsable du développement, du positionnement et de la promotion d’un portefeuille de produits pharmaceutiques. Il définit et met en œuvre la stratégie marketing afin d’optimiser la performance commerciale et la visi"
"https://emploitic.com/entreprises/trio-ads/offres-d-emploi/services/community-manager-a551ad0b49727e50a7561bbc","https://emploitic.com/images/logos/arn:eu-west-1:oss::13bb65cb798fddae33a485e4:logo:6910a79dda63b82b03047046","Community Manager","EURL TRIO ADS","Hydra, Daïra Bir Mourad Rais, Alger, Algérie","08 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>Nous recherchons un(e) profil dynamique et créatif(ve) capable de gérer et développer la présence digitale de nos clients à travers des contenus engageants et une animation efficace des réseaux sociaux. </p><p><strong>Missions Principales:</strong></p><ul><li><p>Gérer et animer les comptes réseau"
"https://emploitic.com/entreprises/al-wassim-hydro/offres-d-emploi/distribution-commerce/comptable-65c3470f3d8e8bd1f5f5a5cb","https://emploitic.com/images/sectors/commerce.jpg","Comptable","Al wassim hydro","Ouled Slama, Daïra Bougara, Blida, Algérie","08 April","Responsable d'Équipe (Moins D’un An)","<p>Entreprise d'importation cherche des hommes sérieux pour un poste de commercial et comptable ponctuelle et sérieux responsable et a esprit de travaille en équipe </p><p>شركة استيراد تبحت على عون تجاري و محاسب للعمل في المقر الوافع في اولاد سلامة يكون يتحلى بالصدق والمسؤولية و روح التفاهم مع العمل"
"https://emploitic.com/entreprises/alya-mode/offres-d-emploi/distribution-commerce/charge-des-commandes-d450572f6d268b3749a8492b","https://emploitic.com/images/sectors/commerce.jpg","Chargé Des Commandes","Alya mode","Bordj El Kiffan, Daïra Dar El Beïda, Alger, Algérie","08 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>🔹 Poste: Préparateur(trice) et confirmation et suivi de commandes :</p><p>📍 Lieu: alger - bordj el kiffen</p><p>Nous recherchons une personne sérieuse pour gérer les commandes.</p><p>🎯 Missions :</p><p>• Confirmation et Suivie de commandes jusqu’à la livraison</p><p>• Préparer les commandes av"
"https://emploitic.com/entreprises/alya-mode/offres-d-emploi/distribution-commerce/createurtrice-de-contenu-56fc6cba831c68ffc584dff4","https://emploitic.com/images/sectors/commerce.jpg","Créateur(trice) De Contenu","Alya mode","Bordj El Kiffan, Daïra Dar El Beïda, Alger, Algérie","08 April","Confirmé / Expérimenté (1 À 2 Ans)","<p>Nous recrutons , Poste : Content Creator (E-commerce)</p><p>📍 Lieu: Alger - bordj el kiffen</p><p>Nous recherchons une personne créative et passionnée pour créer du contenu autour de nos produits ( vêtement femme )</p><p>🎯 Missions :</p><p>• Créer du contenu attractif (Reels / TikTok)</p><p>• M"
"https://emploitic.com/entreprises/celia-algerie/offres-d-emploi/industries/brand-manager-4aa80810f8b501e406c57dca","https://emploitic.com/images/logos/arn:eu-west-1:oss::ca45ceaf6fcc1c1c6f2ee6c2:logo:697777ab42ded80407dec8ab","Senior Brand manager","Celia Algérie","Blida, Algérie","08 April","Confirmé / Expérimenté (3 À 5 Ans)","<p>&nbsp;</p> <p style=""text-align: center;""><b>Brand Manager</b></p> <p style=""text-align: center;""><b>Lactalis groupe - Célia Algérie</b></p> <p>&nbsp;</p> <p><b>Contrat : CDI</b></p> <p><b>Lieu : Hydra – Blida</b></p> <p>Groupe Lactalis, leader mondial des produits laitiers, et vivez une expérien"
"https://emploitic.com/entreprises/sarl-labonedjma/offres-d-emploi/industries/graphic-designer-ddf19f94be5ed19afc0576cf","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:3f39003e-55fe-44b1-a140-656bb4a5ff6d:logo:68ed3a74e26f70a8d89aad1d","Graphic Designer","SARL LABONEDJMA","Douera, Daïra Draria, Alger, Algérie","07 April","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p><strong>LaboNedjma</strong>, entreprise algérienne de référence dans l’industrie des cosmétiques, se distingue sur le marché grâce à sa marque phare <strong>Flux Care</strong> , reconnue pour ses soins capillaires, ses produits d’hygiène corporelle, ses parfums et ses gammes"
"https://emploitic.com/entreprises/intaj-mohtawayat/offres-d-emploi/informatique-telecom-internet/stagiaire-designer-uxui-hf-c0b22a6240223712629316d8","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:551e5f4c-63ff-41b3-8aaf-b8017dfe461b:logo:69a4e75ff761112229a94d08","Stagiaire Designer UX/UI (H/F)","Intaj Mohtawayat","Alger, Algérie","07 April","Stagiaire / Etudiant (Sans Expérience)","<h2>Stagiaire Designer (H/F)</h2><h3>À propos de l’entreprise :</h3><p><strong>INTAJ</strong> est une entreprise spécialisée dans la création et le développement de solutions numériques avancées, centrée sur l’intelligence artificielle (IA) et l’innovation technologique.</p><p>Elle conçoit des appli"
